#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1990-10-01 to 1991-09-30
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 306: Atlanta Summit, ID
#	SNOTEL 312: Banner Summit, ID
#	SNOTEL 319: Bear Basin, ID
#	SNOTEL 320: Bear Canyon, ID
#	SNOTEL 323: Bear Mountain, ID
#	SNOTEL 324: Bear Saddle, ID
#	SNOTEL 338: Big Creek Summit, ID
#	SNOTEL 978: Bogus Basin, ID
#	SNOTEL 359: Bostetter R.S., ID
#	SNOTEL 370: Brundage Reservoir, ID
#	SNOTEL 382: Camas Creek Divide, ID
#	SNOTEL 895: Chocolate Gulch, ID
#	SNOTEL 411: Cool Creek, ID
#	SNOTEL 1306: Couch Summit, ID
#	SNOTEL 423: Cozy Cove, ID
#	SNOTEL 424: Crab Creek, ID
#	SNOTEL 425: Crater Meadows, ID
#	SNOTEL 439: Deadwood Summit, ID
#	SNOTEL 450: Dollarhide Summit, ID
#	SNOTEL 466: Elk Butte, ID
#	SNOTEL 471: Emigrant Summit, ID
#	SNOTEL 1305: Fish Ck, ID
#	SNOTEL 484: Franklin Basin, ID
#	SNOTEL 489: Galena, ID
#	SNOTEL 490: Galena Summit, ID
#	SNOTEL 492: Garfield R.S., ID
#	SNOTEL 493: Giveout, ID
#	SNOTEL 496: Graham Guard Sta., ID
#	SNOTEL 520: Hemlock Butte, ID
#	SNOTEL 988: Hidden Lake, ID
#	SNOTEL 524: Hilts Creek, ID
#	SNOTEL 534: Howell Canyon, ID
#	SNOTEL 535: Humboldt Gulch, ID
#	SNOTEL 537: Hyndman, ID
#	SNOTEL 546: Island Park, ID
#	SNOTEL 550: Jackson Peak, ID
#	SNOTEL 588: Lolo Pass, ID
#	SNOTEL 1016: Long Valley, ID
#	SNOTEL 594: Lookout, ID
#	SNOTEL 600: Lost Lake, ID
#	SNOTEL 601: Lost-Wood Divide, ID
#	SNOTEL 610: Magic Mountain, ID
#	SNOTEL 620: Meadow Lake, ID
#	SNOTEL 623: Mica Creek, ID
#	SNOTEL 627: Mill Creek Summit, ID
#	SNOTEL 636: Moonshine, ID
#	SNOTEL 638: Moose Creek, ID
#	SNOTEL 637: Mores Creek Summit, ID
#	SNOTEL 639: Morgan Creek, ID
#	SNOTEL 989: Moscow Mountain, ID
#	SNOTEL 645: Mosquito Ridge, ID
#	SNOTEL 650: Mountain Meadows, ID
#	SNOTEL 654: Mud Flat, ID
#	SNOTEL 1053: Myrtle Creek, ID
#	SNOTEL 677: Oxford Spring, ID
#	SNOTEL 1299: Pebble Creek, ID
#	SNOTEL 1142: Pierce R.S., ID
#	SNOTEL 695: Pine Creek Pass, ID
#	SNOTEL 704: Prairie, ID
#	SNOTEL 1081: Ragged Mountain, ID
#	SNOTEL 2029: Reynolds Creek, ID
#	SNOTEL 735: Savage Pass, ID
#	SNOTEL 915: Schwartz Lake, ID
#	SNOTEL 738: Schweitzer Basin, ID
#	SNOTEL 740: Secesh Summit, ID
#	SNOTEL 741: Sedgwick Peak, ID
#	SNOTEL 747: Shanghi Summit, ID
#	SNOTEL 749: Sheep Mtn., ID
#	SNOTEL 752: Sherwin, ID
#	SNOTEL 761: Slug Creek Divide, ID
#	SNOTEL 926: Smiley Mountain, ID
#	SNOTEL 769: Soldier R.S., ID
#	SNOTEL 770: Somsen Ranch, ID
#	SNOTEL 774: South Mtn., ID
#	SNOTEL 782: Squaw Flat, ID
#	SNOTEL 792: Stickney Mill, ID
#	SNOTEL 803: Sunset, ID
#	SNOTEL 805: Swede Peak, ID
#	SNOTEL 830: Trinity Mtn., ID
#	SNOTEL 979: Van Wyck, ID
#	SNOTEL 845: Vienna Mine, ID
#	SNOTEL 855: West Branch, ID
#	SNOTEL 860: White Elephant, ID
#	SNOTEL 867: Wildhorse Divide, ID
#	SNOTEL 871: Wilson Creek, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type          Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 1990-10-01 to 1991-09-30
#
# As of: Jan 31, 2022 12:45:09 PM GMT-08:00
#
Station Id,Station Name,Day,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
620,Meadow Lake,17,0.2,2.2,5.0,8.2,10.4,13.0,15.9,12.4,0.0,0.0,0.0,0.0
620,Meadow Lake,18,0.4,2.3,5.0,8.2,10.4,13.4,16.0,12.2,0.0,0.0,0.0,0.0
620,Meadow Lake,19,0.4,2.4,5.1,8.2,10.8,13.5,16.0,11.7,0.0,0.0,0.0,0.0
620,Meadow Lake,20,0.4,2.6,5.2,8.4,10.8,13.6,16.0,11.3,0.0,0.0,0.0,0.0
620,Meadow Lake,21,0.2,2.6,5.2,8.4,10.8,13.8,15.7,10.8,0.0,0.0,0.0,0.0
620,Meadow Lake,22,0.3,2.6,5.4,8.4,11.0,13.8,15.7,10.6,0.0,0.0,0.0,0.0
620,Meadow Lake,23,0.4,2.7,5.7,8.4,11.0,14.0,15.8,10.4,0.0,0.0,0.0,0.0
620,Meadow Lake,24,0.4,2.8,5.8,8.6,11.0,13.9,15.5,10.6,0.0,0.0,0.0,0.0
620,Meadow Lake,25,0.6,2.8,5.9,8.6,11.0,14.0,15.6,10.4,0.0,0.0,0.0,0.0
620,Meadow Lake,26,0.6,2.9,6.0,8.7,11.4,14.2,15.7,9.6,0.0,0.0,0.0,0.0
620,Meadow Lake,27,0.6,2.9,6.3,8.8,11.5,14.2,15.7,8.7,0.0,0.0,0.0,0.0
620,Meadow Lake,28,0.6,3.0,6.4,8.9,11.6,14.3,15.6,7.6,0.0,0.0,0.0,0.0
620,Meadow Lake,29,0.7,3.0,6.6,9.0,,14.7,15.6,6.8,0.0,0.0,0.0,0.0
620,Meadow Lake,30,0.6,3.0,6.6,9.4,,14.8,15.5,6.0,0.0,0.0,0.0,0.0
620,Meadow Lake,31,0.6,,6.6,9.6,,14.8,,4.8,,0.0,0.0,
623,Mica Creek,01,0.0,0.0,3.8,8.9,15.2,19.8,21.6,11.6,0.0,0.0,0.0,0.0
623,Mica Creek,02,0.0,0.0,3.9,9.5,15.3,20.1,21.2,11.1,0.0,0.0,0.0,0.0
623,Mica Creek,03,0.0,0.0,4.0,9.8,15.5,20.1,21.0,10.4,0.0,0.0,0.0,0.0
623,Mica Creek,04,0.0,0.0,4.2,9.8,15.6,20.1,20.9,10.0,0.0,0.0,0.0,0.0
623,Mica Creek,05,0.0,0.2,4.3,9.8,15.9,20.6,20.8,9.4,0.0,0.0,0.0,0.0
623,Mica Creek,06,0.0,0.4,4.2,10.2,16.5,20.6,20.4,8.8,0.0,0.0,0.0,0.0
623,Mica Creek,07,0.0,0.5,4.2,10.2,16.6,20.7,19.7,8.2,0.0,0.0,0.0,0.0
623,Mica Creek,08,0.0,0.6,4.5,10.6,16.6,20.6,19.5,7.2,0.0,0.0,0.0,0.0
623,Mica Creek,09,0.0,0.6,4.6,10.8,16.6,20.6,19.4,6.6,0.0,0.0,0.0,0.0
623,Mica Creek,10,0.0,0.6,4.8,11.4,16.7,20.6,19.4,6.0,0.0,0.0,0.0,0.0
623,Mica Creek,11,0.0,0.7,5.0,11.8,16.8,20.7,19.1,4.9,0.0,0.0,0.0,0.0
623,Mica Creek,12,0.0,0.7,5.3,12.2,16.9,20.8,19.2,4.1,0.0,0.0,0.0,0.0
623,Mica Creek,13,0.0,0.9,5.6,12.6,17.2,21.0,19.0,3.4,0.0,0.0,0.0,0.0
623,Mica Creek,14,0.0,1.0,5.5,12.8,17.3,21.3,18.9,2.1,0.0,0.0,0.0,0.0
623,Mica Creek,15,0.0,1.0,5.6,12.8,17.4,22.0,18.7,1.2,0.0,0.0,0.0,0.0
623,Mica Creek,16,0.0,1.0,5.7,12.8,17.3,21.8,18.5,0.2,0.0,0.0,0.0,0.0
623,Mica Creek,17,0.0,1.0,6.0,12.8,17.4,21.6,18.1,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,18,0.0,1.4,6.3,13.3,17.3,21.8,17.6,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,19,0.0,1.6,6.5,13.4,17.7,21.4,17.2,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,20,0.0,1.6,6.7,13.5,18.0,21.0,16.8,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,21,0.0,1.8,7.0,13.7,18.1,21.2,16.4,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,22,0.0,2.1,7.0,13.8,18.6,21.2,16.1,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,23,0.0,2.1,7.2,13.9,18.6,20.9,15.8,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,24,0.0,2.5,7.9,14.4,18.6,20.8,15.2,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,25,0.0,2.4,8.2,14.5,18.6,20.6,14.8,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,26,0.0,2.8,8.2,14.4,18.9,20.6,14.4,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,27,0.0,2.9,8.5,14.5,19.1,20.6,13.6,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,28,0.0,3.1,8.6,14.8,19.5,20.9,13.0,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,29,0.0,3.1,8.6,15.2,,21.1,12.5,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,30,0.0,3.4,8.8,15.2,,21.2,11.9,0.0,0.0,0.0,0.0,0.0
623,Mica Creek,31,0.0,,8.8,15.2,,21.4,,0.0,,0.0,0.0,
627,Mill Creek Summit,01,0.0,1.6,4.8,8.4,13.0,15.6,19.0,20.3,8.6,0.0,0.0,0.0
627,Mill Creek Summit,02,0.0,1.7,5.3,8.8,13.0,15.8,19.5,20.5,7.4,0.0,0.0,0.0
627,Mill Creek Summit,03,0.0,1.8,5.4,8.9,13.0,15.8,19.5,20.6,6.0,0.0,0.0,0.0
627,Mill Creek Summit,04,0.0,1.9,5.7,9.0,13.1,15.8,19.6,20.7,5.4,0.0,0.0,0.0
627,Mill Creek Summit,05,0.0,1.9,5.7,9.0,13.1,15.9,19.8,20.7,3.8,0.0,0.0,0.0
627,Mill Creek Summit,06,0.0,1.9,5.7,9.1,13.2,16.1,19.8,20.0,2.4,0.0,0.0,0.0
627,Mill Creek Summit,07,0.0,2.3,5.7,9.3,13.2,16.2,19.7,19.5,1.2,0.0,0.0,0.0
627,Mill Creek Summit,08,0.0,2.1,5.8,9.3,13.4,16.2,19.7,19.9,0.4,0.0,0.0,0.0
627,Mill Creek Summit,09,0.0,2.2,5.8,9.4,13.5,16.5,19.5,20.3,0.1,0.0,0.0,0.0
627,Mill Creek Summit,10,0.0,2.2,5.9,9.5,13.5,16.5,19.8,20.7,0.5,0.0,0.0,0.0
627,Mill Creek Summit,11,0.0,2.2,6.1,9.5,13.6,16.9,19.8,21.1,0.7,0.0,0.0,0.0
627,Mill Creek Summit,12,0.0,2.3,6.1,9.7,13.7,17.0,19.8,21.0,0.0,0.0,0.0,0.0
627,Mill Creek Summit,13,0.1,2.4,6.1,10.0,13.8,17.1,19.8,20.1,0.0,0.0,0.0,0.0
627,Mill Creek Summit,14,0.0,2.8,6.2,10.0,14.0,17.2,19.9,19.2,0.0,0.0,0.0,0.0
627,Mill Creek Summit,15,0.2,2.8,6.2,10.0,14.5,17.2,19.9,18.3,0.1,0.0,0.0,0.0
627,Mill Creek Summit,16,0.2,2.8,6.4,10.2,14.5,17.2,20.2,17.5,0.0,0.0,0.0,0.0
627,Mill Creek Summit,17,0.3,2.8,6.4,10.4,14.5,17.4,20.2,16.4,0.2,0.0,0.0,0.0
627,Mill Creek Summit,18,0.4,2.9,6.6,11.1,14.5,17.5,20.4,15.9,0.0,0.0,0.0,0.0
627,Mill Creek Summit,19,0.5,3.3,6.6,11.4,14.5,17.6,20.5,15.3,0.0,0.0,0.0,0.0
627,Mill Creek Summit,20,0.5,3.4,6.8,11.7,14.9,17.7,20.5,15.0,0.0,0.0,0.0,0.0
627,Mill Creek Summit,21,0.5,3.5,6.8,11.7,15.1,17.8,20.5,14.6,0.0,0.0,0.0,0.0
627,Mill Creek Summit,22,0.6,3.8,7.5,11.8,15.2,17.8,20.5,14.7,0.0,0.0,0.0,0.0
627,Mill Creek Summit,23,0.6,4.0,7.5,11.9,15.5,18.1,21.0,14.7,0.0,0.0,0.0,0.0
627,Mill Creek Summit,24,0.6,4.1,7.7,12.0,15.5,18.2,21.1,14.6,0.0,0.0,0.0,0.0
627,Mill Creek Summit,25,0.8,4.3,7.9,12.1,15.5,18.2,21.4,14.1,0.0,0.0,0.0,0.0
627,Mill Creek Summit,26,1.0,4.6,7.9,12.1,15.5,18.2,21.4,14.1,0.0,0.0,0.0,0.0
627,Mill Creek Summit,27,1.2,4.6,7.9,12.4,15.6,18.2,21.4,13.9,0.0,0.0,0.0,0.0
627,Mill Creek Summit,28,1.4,4.6,8.3,12.4,15.6,18.3,21.5,12.9,0.0,0.0,0.0,0.0
627,Mill Creek Summit,29,1.4,4.7,8.4,12.4,,18.3,21.2,11.5,0.0,0.0,0.0,0.0
627,Mill Creek Summit,30,1.4,4.8,8.4,12.9,,18.3,20.8,10.8,0.0,0.0,0.0,0.0
627,Mill Creek Summit,31,1.5,,8.4,12.9,,18.5,,9.8,,0.0,0.0,
636,Moonshine,01,0.0,0.0,1.7,4.2,6.0,8.1,8.8,3.8,0.0,0.0,0.0,0.0
636,Moonshine,02,0.0,0.2,1.8,4.3,6.0,8.2,8.8,3.8,0.0,0.0,0.0,0.0
636,Moonshine,03,0.0,0.2,1.9,4.4,6.1,8.4,8.8,3.2,0.0,0.0,0.0,0.0
636,Moonshine,04,0.0,0.2,2.0,4.6,6.1,8.4,8.8,2.2,0.0,0.0,0.0,0.0
636,Moonshine,05,0.0,0.4,2.0,4.7,6.2,8.4,9.0,1.4,0.0,0.0,0.0,0.0
636,Moonshine,06,0.0,0.4,2.0,4.7,6.2,8.4,9.2,0.8,0.0,0.0,0.0,0.0
636,Moonshine,07,0.0,0.4,2.2,4.8,6.2,8.5,9.0,0.6,0.0,0.0,0.0,0.0
636,Moonshine,08,0.0,0.4,2.2,4.9,6.4,8.6,8.8,0.1,0.0,0.0,0.0,0.0
636,Moonshine,09,0.0,0.5,2.3,5.0,6.6,8.7,8.5,0.0,0.0,0.0,0.0,0.0
636,Moonshine,10,0.0,0.6,2.4,5.0,6.5,8.7,8.3,0.0,0.0,0.0,0.0,0.0
636,Moonshine,11,0.0,0.6,2.5,5.2,6.5,8.8,8.1,0.0,0.0,0.0,0.0,0.0
636,Moonshine,12,0.0,0.6,2.5,5.2,6.6,8.9,8.2,0.0,0.0,0.0,0.0,0.0
636,Moonshine,13,0.0,0.6,2.6,5.2,6.8,8.8,8.2,0.0,0.0,0.0,0.0,0.0
636,Moonshine,14,0.0,0.7,2.8,5.2,7.0,8.6,8.3,0.0,0.0,0.0,0.0,0.0
636,Moonshine,15,0.0,0.8,2.8,5.2,7.4,8.6,8.1,0.0,0.0,0.0,0.0,0.0
636,Moonshine,16,0.0,0.8,2.8,5.4,7.4,8.4,8.0,0.0,0.0,0.0,0.0,0.0
636,Moonshine,17,0.0,1.0,2.8,5.4,7.4,8.6,8.0,0.0,0.0,0.0,0.0,0.0
636,Moonshine,18,0.0,1.0,2.9,5.4,7.4,8.6,7.8,0.0,0.0,0.0,0.0,0.0
636,Moonshine,19,0.0,1.0,3.0,5.4,7.4,8.9,7.5,0.0,0.0,0.0,0.0,0.0
636,Moonshine,20,0.0,1.2,3.0,5.4,7.4,8.9,7.0,0.0,0.0,0.0,0.0,0.0
636,Moonshine,21,0.0,1.2,3.0,5.4,7.4,9.0,6.6,0.0,0.0,0.0,0.0,0.0
636,Moonshine,22,0.0,1.3,3.0,5.5,7.7,9.0,6.1,0.0,0.0,0.0,0.0,0.0
636,Moonshine,23,0.0,1.4,3.0,5.5,7.8,9.0,6.0,0.0,0.0,0.0,0.0,0.0
636,Moonshine,24,0.0,1.5,3.4,5.5,8.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0
636,Moonshine,25,0.0,1.5,3.5,5.5,8.0,8.8,5.6,0.0,0.0,0.0,0.0,0.0
636,Moonshine,26,0.0,1.6,3.6,5.6,8.1,8.8,5.2,0.0,0.0,0.0,0.0,0.0
636,Moonshine,27,0.0,1.6,3.7,5.9,8.1,8.8,4.8,0.0,0.0,0.0,0.0,0.0
636,Moonshine,28,0.0,1.6,3.8,5.9,8.1,8.8,4.2,0.0,0.0,0.0,0.0,0.0
636,Moonshine,29,0.0,1.6,3.9,5.9,,8.9,4.2,0.0,0.0,0.0,0.0,0.0
636,Moonshine,30,0.0,1.7,4.2,6.0,,9.0,4.0,0.0,0.0,0.0,0.0,0.0
636,Moonshine,31,0.0,,4.2,6.0,,8.9,,0.0,,0.0,0.0,
638,Moose Creek,01,0.0,0.3,2.8,7.2,11.4,14.1,15.2,9.8,0.0,0.0,0.0,0.0
638,Moose Creek,02,0.0,0.4,3.2,7.7,11.4,14.2,15.1,9.4,0.0,0.0,0.0,0.0
638,Moose Creek,03,0.0,0.3,3.4,7.8,11.6,14.2,15.0,9.0,0.0,0.0,0.0,0.0
638,Moose Creek,04,0.0,0.4,3.6,7.8,11.6,14.4,14.9,8.4,0.0,0.0,0.0,0.0
638,Moose Creek,05,0.0,0.6,3.6,7.8,11.6,14.4,14.6,7.7,0.0,0.0,0.0,0.0
638,Moose Creek,06,0.0,0.6,3.6,7.8,11.8,14.6,14.4,7.0,0.0,0.0,0.0,0.0
638,Moose Creek,07,0.0,0.6,3.7,7.8,12.0,14.6,14.2,6.3,0.0,0.0,0.0,0.0
638,Moose Creek,08,0.0,0.7,3.8,8.0,12.0,14.6,14.2,5.4,0.0,0.0,0.0,0.0
638,Moose Creek,09,0.0,0.9,4.0,8.2,12.2,14.8,14.0,4.4,0.0,0.0,0.0,0.0
638,Moose Creek,10,0.0,1.0,4.2,8.6,12.4,15.1,14.2,3.9,0.0,0.0,0.0,0.0
638,Moose Creek,11,0.0,1.1,4.4,8.6,12.4,15.0,14.2,3.5,0.0,0.0,0.0,0.0
638,Moose Creek,12,0.0,1.2,4.4,8.8,12.4,15.1,13.8,3.4,0.0,0.0,0.0,0.0
638,Moose Creek,13,0.0,1.2,4.7,9.1,12.5,15.1,13.8,3.0,0.0,0.0,0.0,0.0
638,Moose Creek,14,0.0,1.2,4.8,9.4,12.6,15.1,14.1,2.1,0.0,0.0,0.0,0.0
638,Moose Creek,15,0.0,1.2,4.9,9.8,12.6,15.0,14.2,0.9,0.0,0.0,0.0,0.0
638,Moose Creek,16,0.0,1.3,4.9,9.8,12.6,14.8,14.2,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,17,0.0,1.4,5.0,9.8,12.6,15.3,14.2,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,18,0.0,1.7,5.2,9.7,12.9,15.4,13.9,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,19,0.0,1.7,5.2,9.7,13.2,15.4,13.8,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,20,0.0,1.9,5.2,9.7,13.3,15.4,13.8,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,21,0.0,2.0,5.4,9.9,13.4,15.4,13.8,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,22,0.0,2.0,5.4,10.0,13.4,15.4,13.4,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,23,0.0,2.1,5.5,10.0,13.6,15.4,12.9,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,24,0.0,2.4,5.8,10.2,13.8,15.4,12.6,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,25,0.0,2.6,5.8,10.3,13.8,15.3,12.4,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,26,0.0,2.6,6.0,10.4,14.0,15.4,12.2,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,27,0.0,2.6,6.0,10.4,14.0,15.4,11.9,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,28,0.0,2.8,6.2,10.5,14.0,15.4,11.3,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,29,0.0,2.8,6.6,10.6,,15.4,10.9,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,30,0.2,2.8,6.8,10.8,,15.4,10.2,0.0,0.0,0.0,0.0,0.0
638,Moose Creek,31,0.2,,7.0,11.2,,15.4,,0.0,,0.0,0.0,
637,Mores Creek Summit,01,0.0,0.0,3.8,10.4,18.8,24.6,31.1,21.6,0.0,0.0,0.0,0.0
637,Mores Creek Summit,02,0.0,0.0,4.0,10.6,19.0,24.8,31.1,21.6,0.0,0.0,0.0,0.0
637,Mores Creek Summit,03,0.0,0.0,4.4,10.6,19.2,25.2,31.0,21.3,0.0,0.0,0.0,0.0
637,Mores Creek Summit,04,0.0,0.2,4.4,10.7,19.2,25.3,30.8,20.8,0.0,0.0,0.0,0.0
637,Mores Creek Summit,05,0.0,0.2,4.6,11.6,19.2,25.4,30.4,20.2,0.0,0.0,0.0,0.0
637,Mores Creek Summit,06,0.0,0.4,4.6,11.9,19.4,25.8,30.0,19.1,0.0,0.0,0.0,0.0
637,Mores Creek Summit,07,0.0,0.5,4.6,11.9,20.0,25.8,30.0,17.8,0.0,0.0,0.0,0.0
637,Mores Creek Summit,08,0.0,0.6,4.9,12.2,19.7,25.8,29.6,16.8,0.0,0.0,0.0,0.0
637,Mores Creek Summit,09,0.0,0.9,5.4,12.8,19.8,25.9,29.3,15.4,0.0,0.0,0.0,0.0
637,Mores Creek Summit,10,0.0,0.9,5.8,13.2,19.8,26.0,29.1,13.9,0.0,0.0,0.0,0.0
637,Mores Creek Summit,11,0.0,1.0,6.0,14.2,19.8,26.2,28.8,12.6,0.0,0.0,0.0,0.0
637,Mores Creek Summit,12,0.0,1.2,6.2,14.5,20.2,26.3,28.3,12.1,0.0,0.0,0.0,0.0
637,Mores Creek Summit,13,0.0,1.3,6.7,14.8,20.5,26.4,27.6,11.4,0.0,0.0,0.0,0.0
637,Mores Creek Summit,14,0.0,1.5,6.8,15.0,21.2,26.8,27.4,10.4,0.0,0.0,0.0,0.0
637,Mores Creek Summit,15,0.0,1.6,7.3,15.6,21.7,27.5,27.4,9.6,0.0,0.0,0.0,0.0
637,Mores Creek Summit,16,0.0,1.6,7.4,15.8,22.1,28.0,27.2,9.0,0.0,0.0,0.0,0.0
637,Mores Creek Summit,17,0.0,1.8,7.4,16.4,22.6,28.4,27.1,8.3,0.0,0.0,0.0,0.0
637,Mores Creek Summit,18,0.0,2.0,7.6,16.4,22.6,28.8,27.0,8.2,0.0,0.0,0.0,0.0
637,Mores Creek Summit,19,0.0,2.0,7.6,16.4,22.6,29.0,26.8,7.8,0.0,0.0,0.0,0.0
637,Mores Creek Summit,20,0.0,2.4,8.0,16.4,22.6,28.9,26.5,7.0,0.0,0.0,0.0,0.0
637,Mores Creek Summit,21,0.0,2.5,8.5,16.4,22.6,29.2,26.5,5.9,0.0,0.0,0.0,0.0
637,Mores Creek Summit,22,0.0,2.6,8.6,16.6,23.2,29.2,26.2,5.2,0.0,0.0,0.0,0.0
637,Mores Creek Summit,23,0.0,3.3,9.1,16.8,23.5,29.2,25.4,4.0,0.0,0.0,0.0,0.0
637,Mores Creek Summit,24,0.0,3.2,9.1,17.0,23.6,29.2,24.8,3.0,0.0,0.0,0.0,0.0
637,Mores Creek Summit,25,0.0,3.2,9.2,17.2,24.0,29.2,24.1,2.4,0.0,0.0,0.0,0.0
637,Mores Creek Summit,26,0.0,3.4,9.2,17.4,24.0,29.3,23.6,1.6,0.0,0.0,0.0,0.0
637,Mores Creek Summit,27,0.0,3.4,9.2,17.7,24.2,29.6,23.0,0.8,0.0,0.0,0.0,0.0
637,Mores Creek Summit,28,0.0,3.6,9.6,18.1,24.2,30.2,22.2,0.1,0.0,0.0,0.0,0.0
637,Mores Creek Summit,29,0.0,3.6,9.9,18.5,,30.6,22.0,0.0,0.0,0.0,0.0,0.0
637,Mores Creek Summit,30,0.0,3.8,10.1,18.6,,30.8,21.8,0.0,0.0,0.0,0.0,0.0
637,Mores Creek Summit,31,0.0,,10.4,18.8,,31.2,,0.0,,0.0,0.0,
639,Morgan Creek,01,0.0,0.1,2.0,4.4,6.7,8.4,10.0,5.5,0.0,0.0,0.0,0.0
639,Morgan Creek,02,0.0,0.1,2.0,4.6,6.8,8.6,10.0,4.7,0.0,0.0,0.0,0.0
639,Morgan Creek,03,0.0,0.2,2.1,4.6,6.8,8.6,9.8,3.8,0.0,0.0,0.0,0.0
639,Morgan Creek,04,0.0,0.3,2.2,4.8,7.0,8.6,9.5,3.2,0.0,0.0,0.0,0.0
639,Morgan Creek,05,0.0,0.4,2.2,4.8,7.0,8.5,9.4,2.4,0.0,0.0,0.0,0.0
639,Morgan Creek,06,0.0,0.4,2.2,5.0,7.0,8.6,9.3,2.1,0.0,0.0,0.0,0.0
639,Morgan Creek,07,0.0,0.4,2.4,5.0,7.0,8.8,9.4,1.6,0.0,0.0,0.0,0.0
639,Morgan Creek,08,0.0,0.5,2.5,5.0,7.2,8.8,9.4,1.2,0.0,0.0,0.0,0.0
639,Morgan Creek,09,0.0,0.6,2.6,5.1,7.2,8.8,9.3,0.8,0.0,0.0,0.0,0.0
639,Morgan Creek,10,0.0,0.7,2.6,5.4,7.2,8.8,9.2,0.2,0.0,0.0,0.0,0.0
639,Morgan Creek,11,0.0,0.7,2.8,5.8,7.2,8.8,8.8,0.0,0.0,0.0,0.0,0.0
639,Morgan Creek,12,0.0,0.8,2.8,5.9,7.2,8.8,8.6,0.0,0.0,0.0,0.0,0.0
639,Morgan Creek,13,0.0,0.8,2.9,5.9,7.2,8.9,8.3,0.0,0.0,0.0,0.0,0.0
639,Morgan Creek,14,0.0,0.8,2.9,5.9,7.2,8.9,8.3,0.0,0.0,0.0,0.0,0.0
639,Morgan Creek,15,0.0,0.8,3.2,5.9,7.2,9.0,8.0,0.0,0.0,0.0,0.0,0.0
639,Morgan Creek,16,0.0,0.9,3.4,5.9,7.2,9.3,8.2,0.0,0.0,0.0,0.0,0.0
